stageName,frequencyHz,sourceChain,destinationChain,magnitudeDb,phaseDegrees
pre-PA,4570312.5,0,0,0.0,0.0
pre-PA,4570312.5,1,0,-19.243365344113396,-48.797956501794275
pre-PA,4570312.5,0,1,-13.250207838143812,-21.03191641820126
pre-PA,4570312.5,1,1,0.0,0.0
pre-PA,4609375.0,0,0,0.0,0.0
pre-PA,4609375.0,1,0,-19.239769935259766,-48.917648935215915
pre-PA,4609375.0,0,1,-13.255684483098218,-21.46218868202097
pre-PA,4609375.0,1,1,0.0,0.0
pre-PA,4648437.5,0,0,0.0,0.0
pre-PA,4648437.5,1,0,-19.236179103717195,-49.037490395708005
pre-PA,4648437.5,0,1,-13.26119140259917,-21.892398043595865
pre-PA,4648437.5,1,1,0.0,0.0
pre-PA,4687500.0,0,0,0.0,0.0
pre-PA,4687500.0,1,0,-19.232592934122476,-49.157481110932075
pre-PA,4687500.0,0,1,-13.266728599020716,-22.32254411942547
pre-PA,4687500.0,1,1,0.0,0.0
pre-PA,4726562.5,0,0,0.0,0.0
pre-PA,4726562.5,1,0,-19.229011510960348,-49.27762130598817
pre-PA,4726562.5,0,1,-13.272296074731802,-22.752626525292378
pre-PA,4726562.5,1,1,0.0,0.0
pre-PA,4765625.0,0,0,0.0,0.0
pre-PA,4765625.0,1,0,-19.225434918561422,-49.39791120343045
pre-PA,4765625.0,0,1,-13.277893832095875,-23.182644876257754
pre-PA,4765625.0,1,1,0.0,0.0
pre-PA,4804687.5,0,0,0.0,0.0
pre-PA,4804687.5,1,0,-19.221863241100042,-49.5183510232828
pre-PA,4804687.5,0,1,-13.283521873470512,-23.612598786656804
pre-PA,4804687.5,1,1,0.0,0.0
pre-PA,4843750.0,0,0,0.0,0.0
pre-PA,4843750.0,1,0,-19.218296562592197,-49.63894098305453
pre-PA,4843750.0,0,1,-13.289180201207039,-24.042487870094412
pre-PA,4843750.0,1,1,0.0,0.0
pre-PA,4882812.5,0,0,0.0,0.0
pre-PA,4882812.5,1,0,-19.214734966893495,-49.75968129775601
pre-PA,4882812.5,0,1,-13.294868817650126,-24.47231173944048
pre-PA,4882812.5,1,1,0.0,0.0
pre-PA,4921875.0,0,0,0.0,0.0
pre-PA,4921875.0,1,0,-19.211178537697094,-49.880572179914466
pre-PA,4921875.0,0,1,-13.300587725137415,-24.902070006825568
pre-PA,4921875.0,1,1,0.0,0.0
pre-PA,4960937.5,0,0,0.0,0.0
pre-PA,4960937.5,1,0,-19.2076273585317,-50.001613839589744
pre-PA,4960937.5,0,1,-13.306336925999112,-25.33176228363625
pre-PA,4960937.5,1,1,0.0,0.0
pre-PA,5000000.0,0,0,0.0,0.0
pre-PA,5000000.0,1,0,-19.204081512759565,-50.12280648439009
pre-PA,5000000.0,0,1,-13.312116422557587,-25.761388180510686
pre-PA,5000000.0,1,1,0.0,0.0
pre-PA,5039062.5,0,0,0.0,0.0
pre-PA,5039062.5,1,0,-19.20054108357454,-50.24415031948805
pre-PA,5039062.5,0,1,-13.317926217126992,-26.190947307334007
pre-PA,5039062.5,1,1,0.0,0.0
pre-PA,5078125.0,0,0,0.0,0.0
pre-PA,5078125.0,1,0,-19.197006154000103,-50.36564554763633
pre-PA,5078125.0,0,1,-13.323766312012829,-26.620439273233856
pre-PA,5078125.0,1,1,0.0,0.0
pre-PA,5117187.5,0,0,0.0,0.0
pre-PA,5117187.5,1,0,-19.193476806887453,-50.48729236918373
pre-PA,5117187.5,0,1,-13.329636709511565,-27.049863686575744
pre-PA,5117187.5,1,1,0.0,0.0
pre-PA,5156250.0,0,0,0.0,0.0
pre-PA,5156250.0,1,0,-19.1899531249136,-50.609090982091054
pre-PA,5156250.0,0,1,-13.335537411910197,-27.47922015495858
pre-PA,5156250.0,1,1,0.0,0.0
pre-PA,5195312.5,0,0,0.0,0.0
pre-PA,5195312.5,1,0,-19.186435190579477,-50.73104158194711
pre-PA,5195312.5,0,1,-13.341468421485864,-27.90850828521002
pre-PA,5195312.5,1,1,0.0,0.0
pre-PA,5234375.0,0,0,0.0,0.0
pre-PA,5234375.0,1,0,-19.18292308620811,-50.85314436198472
pre-PA,5234375.0,0,1,-13.347429740505403,-28.337727683381953
pre-PA,5234375.0,1,1,0.0,0.0
pre-PA,5273437.5,0,0,0.0,0.0
pre-PA,5273437.5,1,0,-19.179416893942744,-50.97539951309672
pre-PA,5273437.5,0,1,-13.353421371224943,-28.766877954745848
pre-PA,5273437.5,1,1,0.0,0.0
pre-PA,5312500.0,0,0,0.0,0.0
pre-PA,5312500.0,1,0,-19.175916695745073,-51.097807223852065
pre-PA,5312500.0,0,1,-13.359443315889463,-29.195958703788236
pre-PA,5312500.0,1,1,0.0,0.0
pre-PA,5351562.5,0,0,0.0,0.0
pre-PA,5351562.5,1,0,-19.1724225733934,-51.22036768051182
pre-PA,5351562.5,0,1,-13.365495576732386,-29.624969534206027
pre-PA,5351562.5,1,1,0.0,0.0
pre-PA,5390625.0,0,0,0.0,0.0
pre-PA,5390625.0,1,0,-19.168934608480935,-51.34308106704533
pre-PA,5390625.0,0,1,-13.371578155975117,-30.053910048901994
pre-PA,5390625.0,1,1,0.0,0.0
pre-PA,5429687.5,0,0,0.0,0.0
pre-PA,5429687.5,1,0,-19.165452882413973,-51.46594756514632
pre-PA,5429687.5,0,1,-13.377691055826627,-30.482779849979977
pre-PA,5429687.5,1,1,0.0,0.0
pre-PA,5468750.0,0,0,0.0,0.0
pre-PA,5468750.0,1,0,-19.161977476410215,-51.58896735424903
pre-PA,5468750.0,0,1,-13.383834278483011,-30.911578538740518
pre-PA,5468750.0,1,1,0.0,0.0
pre-PA,5507812.5,0,0,0.0,0.0
pre-PA,5507812.5,1,0,-19.158508471497054,-51.71214061154433
pre-PA,5507812.5,0,1,-13.39000782612703,-31.34030571567592
pre-PA,5507812.5,1,1,0.0,0.0
pre-PA,5546875.0,0,0,0.0,0.0
pre-PA,5546875.0,1,0,-19.155045948509894,-51.83546751199594
pre-PA,5546875.0,0,1,-13.396211700927674,-31.768960980465856
pre-PA,5546875.0,1,1,0.0,0.0
pre-PA,5585937.5,0,0,0.0,0.0
pre-PA,5585937.5,1,0,-19.151589988090482,-51.95894822835656
pre-PA,5585937.5,0,1,-13.40244590503971,-32.19754393197253
pre-PA,5585937.5,1,1,0.0,0.0
pre-PA,5625000.0,0,0,0.0,0.0
pre-PA,5625000.0,1,0,-19.14814067068528,-52.08258293118418
pre-PA,5625000.0,0,1,-13.408710440603219,-32.626054168236095
pre-PA,5625000.0,1,1,0.0,0.0
pre-PA,5664062.5,0,0,0.0,0.0
pre-PA,5664062.5,1,0,-19.144698076543822,-52.20637178885809
pre-PA,5664062.5,0,1,-13.41500530974315,-33.05449128646999
pre-PA,5664062.5,1,1,0.0,0.0
pre-PA,5703125.0,0,0,0.0,0.0
pre-PA,5703125.0,1,0,-19.14126228571716,-52.33031496759531
pre-PA,5703125.0,0,1,-13.421330514568833,-33.482854883056184
pre-PA,5703125.0,1,1,0.0,0.0
pre-PA,5742187.5,0,0,0.0,0.0
pre-PA,5742187.5,1,0,-19.137833378056243,-52.45441263146665
pre-PA,5742187.5,0,1,-13.427686057173542,-33.911144553540545
pre-PA,5742187.5,1,1,0.0,0.0
pre-PA,5781250.0,0,0,0.0,0.0
pre-PA,5781250.0,1,0,-19.134411433210392,-52.57866494241307
pre-PA,5781250.0,0,1,-13.434071939634002,-34.33935989262813
pre-PA,5781250.0,1,1,0.0,0.0
pre-PA,5820312.5,0,0,0.0,0.0
pre-PA,5820312.5,1,0,-19.13099653062575,-52.7030720602618
pre-PA,5820312.5,0,1,-13.440488164009924,-34.76750049417845
pre-PA,5820312.5,1,1,0.0,0.0
pre-PA,5859375.0,0,0,0.0,0.0
pre-PA,5859375.0,1,0,-19.127588749543776,-52.82763414274272
pre-PA,5859375.0,0,1,-13.446934732343522,-35.19556595120074
pre-PA,5859375.0,1,1,0.0,0.0
pre-PA,5898437.5,0,0,0.0,0.0
pre-PA,5898437.5,1,0,-19.124188168999748,-52.95235134550446
pre-PA,5898437.5,0,1,-13.453411646659024,-35.62355585584926
pre-PA,5898437.5,1,1,0.0,0.0
pre-PA,5937500.0,0,0,0.0,0.0
pre-PA,5937500.0,1,0,-19.120794867821292,-53.07722382213079
pre-PA,5937500.0,0,1,-13.459918908962205,-36.051469799418534
pre-PA,5937500.0,1,1,0.0,0.0
pre-PA,5976562.5,0,0,0.0,0.0
pre-PA,5976562.5,1,0,-19.11740892462693,-53.20225172415678
pre-PA,5976562.5,0,1,-13.46645652123988,-36.47930737233866
pre-PA,5976562.5,1,1,0.0,0.0
pre-PA,6015625.0,0,0,0.0,0.0
pre-PA,6015625.0,1,0,-19.114030417824658,-53.327435201085116
pre-PA,6015625.0,0,1,-13.473024485459401,-36.90706816417042
pre-PA,6015625.0,1,1,0.0,0.0
pre-PA,6054687.5,0,0,0.0,0.0
pre-PA,6054687.5,1,0,-19.110659425610503,-53.45277440040226
pre-PA,6054687.5,0,1,-13.479622803568185,-37.33475176360067
pre-PA,6054687.5,1,1,0.0,0.0
pre-PA,6093750.0,0,0,0.0,0.0
pre-PA,6093750.0,1,0,-19.10729602596717,-53.57826946759486
pre-PA,6093750.0,0,1,-13.486251477493186,-37.76235775843747
pre-PA,6093750.0,1,1,0.0,0.0
pre-PA,6132812.5,0,0,0.0,0.0
pre-PA,6132812.5,1,0,-19.103940296662657,-53.7039205461658
pre-PA,6132812.5,0,1,-13.492910509140401,-38.18988573560531
pre-PA,6132812.5,1,1,0.0,0.0
pre-PA,6171875.0,0,0,0.0,0.0
pre-PA,6171875.0,1,0,-19.100592315248882,-53.82972777765057
pre-PA,6171875.0,0,1,-13.499599900394351,-38.61733528114034
pre-PA,6171875.0,1,1,0.0,0.0
pre-PA,6210937.5,0,0,0.0,0.0
pre-PA,6210937.5,1,0,-19.097252159060382,-53.95569130163348
pre-PA,6210937.5,0,1,-13.506319653117576,-39.04470598018556
pre-PA,6210937.5,1,1,0.0,0.0
pre-PA,6250000.0,0,0,0.0,0.0
pre-PA,6250000.0,1,0,-19.09391990521298,-54.08181125576388
pre-PA,6250000.0,0,1,-13.5130697691501,-39.47199741698603
pre-PA,6250000.0,1,1,0.0,0.0
pre-PA,6289062.5,0,0,0.0,0.0
pre-PA,6289062.5,1,0,-19.090595630602508,-54.208087775772356
pre-PA,6289062.5,0,1,-13.519850250308913,-39.89920917488396
pre-PA,6289062.5,1,1,0.0,0.0
pre-PA,6328125.0,0,0,0.0,0.0
pre-PA,6328125.0,1,0,-19.08727941190352,-54.334520995487
pre-PA,6328125.0,0,1,-13.526661098387455,-40.32634083631402
pre-PA,6328125.0,1,1,0.0,0.0
pre-PA,6367187.5,0,0,0.0,0.0
pre-PA,6367187.5,1,0,-19.08397132556803,-54.46111104684949
pre-PA,6367187.5,0,1,-13.53350231515507,-40.75339198279839
pre-PA,6367187.5,1,1,0.0,0.0
pre-PA,6406250.0,0,0,0.0,0.0
pre-PA,6406250.0,1,0,-19.0806714478243,-54.58785805993147
pre-PA,6406250.0,0,1,-13.540373902356457,-41.180362194941964
pre-PA,6406250.0,1,1,0.0,0.0
pre-PA,6445312.5,0,0,0.0,0.0
pre-PA,6445312.5,1,0,-19.07737985467562,-54.71476216295052
pre-PA,6445312.5,0,1,-13.547275861711164,-41.607251052427486
pre-PA,6445312.5,1,1,0.0,0.0
pre-PA,6484375.0,0,0,0.0,0.0
pre-PA,6484375.0,1,0,-19.074096621899074,-54.84182348228647
pre-PA,6484375.0,0,1,-13.554208194913004,-42.034058134010664
pre-PA,6484375.0,1,1,0.0,0.0
pre-PA,6523437.5,0,0,0.0,0.0
pre-PA,6523437.5,1,0,-19.07082182504442,-54.96904214249746
pre-PA,6523437.5,0,1,-13.561170903629527,-42.46078301751533
pre-PA,6523437.5,1,1,0.0,0.0
pre-PA,6562500.0,0,0,0.0,0.0
pre-PA,6562500.0,1,0,-19.06755553943287,-55.09641826633613
pre-PA,6562500.0,0,1,-13.568163989501464,-42.88742527982851
pre-PA,6562500.0,1,1,0.0,0.0
pre-PA,6601562.5,0,0,0.0,0.0
pre-PA,6601562.5,1,0,-19.064297840155998,-55.223951974765676
pre-PA,6601562.5,0,1,-13.57518745414216,-43.31398449689561
pre-PA,6601562.5,1,1,0.0,0.0
pre-PA,6640625.0,0,0,0.0,0.0
pre-PA,6640625.0,1,0,-19.061048802074588,-55.351643386976015
pre-PA,6640625.0,0,1,-13.582241299137001,-43.740460243715425
pre-PA,6640625.0,1,1,0.0,0.0
pre-PA,6679687.5,0,0,0.0,0.0
pre-PA,6679687.5,1,0,-19.057808499817533,-55.47949262039979
pre-PA,6679687.5,0,1,-13.58932552604288,-44.16685209433526
pre-PA,6679687.5,1,1,0.0,0.0
pre-PA,6718750.0,0,0,0.0,0.0
pre-PA,6718750.0,1,0,-19.054577007780747,-55.607499790728504
pre-PA,6718750.0,0,1,-13.59644013638758,-44.59315962184607
pre-PA,6718750.0,1,1,0.0,0.0
pre-PA,6757812.5,0,0,0.0,0.0
pre-PA,6757812.5,1,0,-19.051354400126108,-55.735665011928475
pre-PA,6757812.5,0,1,-13.603585131669236,-45.01938239837744
pre-PA,6757812.5,1,1,0.0,0.0
pre-PA,6796875.0,0,0,0.0,0.0
pre-PA,6796875.0,1,0,-19.048140750780387,-55.86398839625697
pre-PA,6796875.0,0,1,-13.610760513355718,-45.44551999509271
pre-PA,6796875.0,1,1,0.0,0.0
pre-PA,6835937.5,0,0,0.0,0.0
pre-PA,6835937.5,1,0,-19.044936133434224,-55.99247005427802
pre-PA,6835937.5,0,1,-13.617966282884069,-45.871571982183966
pre-PA,6835937.5,1,1,0.0,0.0
pre-PA,6875000.0,0,0,0.0,0.0
pre-PA,6875000.0,1,0,-19.041740621541127,-56.121110094878595
pre-PA,6875000.0,0,1,-13.625202441659901,-46.2975379288672
pre-PA,6875000.0,1,1,0.0,0.0
pre-PA,6914062.5,0,0,0.0,0.0
pre-PA,6914062.5,1,0,-19.038554288316433,-56.249908625284355
pre-PA,6914062.5,0,1,-13.632468991056799,-46.72341740337722
pre-PA,6914062.5,1,1,0.0,0.0
pre-PA,6953125.0,0,0,0.0,0.0
pre-PA,6953125.0,1,0,-19.035377206736364,-56.378865751075764
pre-PA,6953125.0,0,1,-13.639765932415722,-47.14920997296274
pre-PA,6953125.0,1,1,0.0,0.0
pre-PA,6992187.5,0,0,0.0,0.0
pre-PA,6992187.5,1,0,-19.032209449537053,-56.5079815762038
pre-PA,6992187.5,0,1,-13.6470932670444,-47.5749152038814
pre-PA,6992187.5,1,1,0.0,0.0
pre-PA,7031250.0,0,0,0.0,0.0
pre-PA,7031250.0,1,0,-19.029051089213574,-56.63725620300597
pre-PA,7031250.0,0,1,-13.654450996216717,-48.00053266139478
pre-PA,7031250.0,1,1,0.0,0.0
pre-PA,7070312.5,0,0,0.0,0.0
pre-PA,7070312.5,1,0,-19.02590219801905,-56.76668973222202
pre-PA,7070312.5,0,1,-13.661839121172093,-48.426061909763334
pre-PA,7070312.5,1,1,0.0,0.0
pre-PA,7109375.0,0,0,0.0,0.0
pre-PA,7109375.0,1,0,-19.022762847963705,-56.896282263009866
pre-PA,7109375.0,0,1,-13.669257643114864,-48.85150251224148
pre-PA,7109375.0,1,1,0.0,0.0
pre-PA,7148437.5,0,0,0.0,0.0
pre-PA,7148437.5,1,0,-19.019633110813977,-57.02603389296125
pre-PA,7148437.5,0,1,-13.676706563213672,-49.27685403107253
pre-PA,7148437.5,1,1,0.0,0.0
pre-PA,7187500.0,0,0,0.0,0.0
pre-PA,7187500.0,1,0,-19.016513058091643,-57.15594471811763
pre-PA,7187500.0,0,1,-13.6841858826008,-49.70211602748366
pre-PA,7187500.0,1,1,0.0,0.0
pre-PA,7226562.5,0,0,0.0,0.0
pre-PA,7226562.5,1,0,-19.01340276107295,-57.286014832985764
pre-PA,7226562.5,0,1,-13.691695602371574,-50.12728806168091
pre-PA,7226562.5,1,1,0.0,0.0
pre-PA,7265625.0,0,0,0.0,0.0
pre-PA,7265625.0,1,0,-19.01030229078777,-57.416244330553496
pre-PA,7265625.0,0,1,-13.699235723583689,-50.552369692844074
pre-PA,7265625.0,1,1,0.0,0.0
pre-PA,7304687.5,0,0,0.0,0.0
pre-PA,7304687.5,1,0,-19.007211718018752,-57.5466333023053
pre-PA,7304687.5,0,1,-13.706806247256589,-50.97736047912173
pre-PA,7304687.5,1,1,0.0,0.0
pre-PA,7343750.0,0,0,0.0,0.0
pre-PA,7343750.0,1,0,-19.004131113300524,-57.67718183823806
pre-PA,7343750.0,0,1,-13.714407174370786,-51.40225997762616
pre-PA,7343750.0,1,1,0.0,0.0
pre-PA,7382812.5,0,0,0.0,0.0
pre-PA,7382812.5,1,0,-19.001060546918882,-57.80789002687649
pre-PA,7382812.5,0,1,-13.72203850586724,-51.82706774442823
pre-PA,7382812.5,1,1,0.0,0.0
pre-PA,7421875.0,0,0,0.0,0.0
pre-PA,7421875.0,1,0,-18.998000088910008,-57.938757955288764
pre-PA,7421875.0,0,1,-13.729700242646665,-52.25178333455235
pre-PA,7421875.0,1,1,0.0,0.0
pre-PA,7460937.5,0,0,0.0,0.0
pre-PA,7460937.5,1,0,-18.9949498090597,-58.06978570910202
pre-PA,7460937.5,0,1,-13.737392385568882,-52.676406301971404
pre-PA,7460937.5,1,1,0.0,0.0
pre-PA,7500000.0,0,0,0.0,0.0
pre-PA,7500000.0,1,0,-18.99190977690261,-58.20097337251787
pre-PA,7500000.0,0,1,-13.745114935452118,-53.10093619960162
pre-PA,7500000.0,1,1,0.0,0.0
pre-PA,7539062.5,0,0,0.0,0.0
pre-PA,7539062.5,1,0,-18.98888006172151,-58.33232102832776
pre-PA,7539062.5,0,1,-13.752867893072375,-53.52537257929751
pre-PA,7539062.5,1,1,0.0,0.0
pre-PA,7578125.0,0,0,0.0,0.0
pre-PA,7578125.0,1,0,-18.98586073254658,-58.46382875792845
pre-PA,7578125.0,0,1,-13.760651259162701,-53.9497149918467
pre-PA,7578125.0,1,1,0.0,0.0
pre-PA,7617187.5,0,0,0.0,0.0
pre-PA,7617187.5,1,0,-18.982851858154664,-58.595496641337284
pre-PA,7617187.5,0,1,-13.768465034412529,-54.37396298696487
pre-PA,7617187.5,1,1,0.0,0.0
pre-PA,7656250.0,0,0,0.0,0.0
pre-PA,7656250.0,1,0,-18.97985350706862,-58.72732475720765
pre-PA,7656250.0,0,1,-13.776309219466965,-54.798116113290604
pre-PA,7656250.0,1,1,0.0,0.0
pre-PA,7695312.5,0,0,0.0,0.0
pre-PA,7695312.5,1,0,-18.976865747556594,-58.859313182844105
pre-PA,7695312.5,0,1,-13.784183814926097,-55.222173918380214
pre-PA,7695312.5,1,1,0.0,0.0
pre-PA,7734375.0,0,0,0.0,0.0
pre-PA,7734375.0,1,0,-18.973888647631398,-58.99146199421775
pre-PA,7734375.0,0,1,-13.792088821344297,-55.646135948702685
pre-PA,7734375.0,1,1,0.0,0.0
pre-PA,7773437.5,0,0,0.0,0.0
pre-PA,7773437.5,1,0,-18.970922275049816,-59.123771265981354
pre-PA,7773437.5,0,1,-13.80002423922949,-56.07000174963444
pre-PA,7773437.5,1,1,0.0,0.0
pre-PA,7812500.0,0,0,0.0,0.0
pre-PA,7812500.0,1,0,-18.967966697312,-59.25624107148452
pre-PA,7812500.0,0,1,-13.807990069042456,-56.49377086545421
pre-PA,7812500.0,1,1,0.0,0.0
pre-PA,7851562.5,0,0,0.0,0.0
pre-PA,7851562.5,1,0,-18.96502198166084,-59.38887148278884
pre-PA,7851562.5,0,1,-13.8159863111961,-56.91744283933785
pre-PA,7851562.5,1,1,0.0,0.0
pre-PA,7890625.0,0,0,0.0,0.0
pre-PA,7890625.0,1,0,-18.96208819508133,-59.52166257068293
pre-PA,7890625.0,0,1,-13.824012966054724,-57.34101721335323
pre-PA,7890625.0,1,1,0.0,0.0
pre-PA,7929687.5,0,0,0.0,0.0
pre-PA,7929687.5,1,0,-18.959165404300002,-59.65461440469746
pre-PA,7929687.5,0,1,-13.832070033933286,-57.76449352845495
pre-PA,7929687.5,1,1,0.0,0.0
pre-PA,7968750.0,0,0,0.0,0.0
pre-PA,7968750.0,1,0,-18.956253675784332,-59.787727053120165
pre-PA,7968750.0,0,1,-13.840157515096678,-58.1878713244792
pre-PA,7968750.0,1,1,0.0,0.0
pre-PA,8007812.5,0,0,0.0,0.0
pre-PA,8007812.5,1,0,-18.953353075742175,-59.92100058301073
pre-PA,8007812.5,0,1,-13.848275409758969,-58.611150140138555
pre-PA,8007812.5,1,1,0.0,0.0
pre-PA,8046875.0,0,0,0.0,0.0
pre-PA,8046875.0,1,0,-18.9504636701212,-60.054435060215795
pre-PA,8046875.0,0,1,-13.85642371808265,-59.0343295130168
pre-PA,8046875.0,1,1,0.0,0.0
pre-PA,8085937.5,0,0,0.0,0.0
pre-PA,8085937.5,1,0,-18.94758552460835,-60.18803054938364
pre-PA,8085937.5,0,1,-13.864602440177883,-59.45740897956364
pre-PA,8085937.5,1,1,0.0,0.0
pre-PA,8125000.0,0,0,0.0,0.0
pre-PA,8125000.0,1,0,-18.944718704629334,-60.3217871139791
pre-PA,8125000.0,0,1,-13.872811576101734,-59.88038807508952
pre-PA,8125000.0,1,1,0.0,0.0
pre-PA,8164062.5,0,0,0.0,0.0
pre-PA,8164062.5,1,0,-18.941863275348073,-60.45570481629834
pre-PA,8164062.5,0,1,-13.881051125857413,-60.30326633376041
pre-PA,8164062.5,1,1,0.0,0.0
pre-PA,8203125.0,0,0,0.0,0.0
pre-PA,8203125.0,1,0,-18.939019301666235,-60.58978371748346
pre-PA,8203125.0,0,1,-13.889321089393487,-60.72604328859254
pre-PA,8203125.0,1,1,0.0,0.0
pre-PA,8242187.5,0,0,0.0,0.0
pre-PA,8242187.5,1,0,-18.936186848222718,-60.72402387753722
pre-PA,8242187.5,0,1,-13.897621466603102,-61.148718471447125
pre-PA,8242187.5,1,1,0.0,0.0
pre-PA,8281250.0,0,0,0.0,0.0
pre-PA,8281250.0,1,0,-18.933365979393187,-60.85842535533761
pre-PA,8281250.0,0,1,-13.905952257323202,-61.57129141302521
pre-PA,8281250.0,1,1,0.0,0.0
pre-PA,8320312.5,0,0,0.0,0.0
pre-PA,8320312.5,1,0,-18.930556759289587,-60.99298820865247
pre-PA,8320312.5,0,1,-13.914313461333727,-61.993761642862296
pre-PA,8320312.5,1,1,0.0,0.0
pre-PA,8359375.0,0,0,0.0,0.0
pre-PA,8359375.0,1,0,-18.927759251759714,-61.12771249415396
pre-PA,8359375.0,0,1,-13.922705078356817,-62.41612868932314
pre-PA,8359375.0,1,1,0.0,0.0
pre-PA,8398437.5,0,0,0.0,0.0
pre-PA,8398437.5,1,0,-18.92497352038676,-61.26259826743297
pre-PA,8398437.5,0,1,-13.931127108056003,-62.838392079596424
pre-PA,8398437.5,1,1,0.0,0.0
pre-PA,8437500.0,0,0,0.0,0.0
pre-PA,8437500.0,1,0,-18.92219962848889,-61.39764558301365
pre-PA,8437500.0,0,1,-13.939579550035395,-63.26055133968955
pre-PA,8437500.0,1,1,0.0,0.0
pre-PA,8476562.5,0,0,0.0,0.0
pre-PA,8476562.5,1,0,-18.91943763911881,-61.53285449436763
pre-PA,8476562.5,0,1,-13.948062403838875,-63.682605994423284
pre-PA,8476562.5,1,1,0.0,0.0
pre-PA,8515625.0,0,0,0.0,0.0
pre-PA,8515625.0,1,0,-18.916687615063378,-61.66822505392848
pre-PA,8515625.0,0,1,-13.956575668949245,-64.1045555674265
pre-PA,8515625.0,1,1,0.0,0.0
pre-PA,8554687.5,0,0,0.0,0.0
pre-PA,8554687.5,1,0,-18.913949618843187,-61.80375731310579
pre-PA,8554687.5,0,1,-13.965119344787428,-64.52639958113083
pre-PA,8554687.5,1,1,0.0,0.0
pre-PA,8593750.0,0,0,0.0,0.0
pre-PA,8593750.0,1,0,-18.911223712712207,-61.93945132229953
pre-PA,8593750.0,0,1,-13.973693430711602,-64.94813755676539
pre-PA,8593750.0,1,1,0.0,0.0
pre-PA,8632812.5,0,0,0.0,0.0
pre-PA,8632812.5,1,0,-18.9085099586574,-62.075307130914084
pre-PA,8632812.5,0,1,-13.982297926016372,-65.36976901435148
pre-PA,8632812.5,1,1,0.0,0.0
pre-PA,8671875.0,0,0,0.0,0.0
pre-PA,8671875.0,1,0,-18.905808418398347,-62.21132478737242
pre-PA,8671875.0,0,1,-13.990932829931912,-65.79129347269719
pre-PA,8671875.0,1,1,0.0,0.0
pre-PA,8710937.5,0,0,0.0,0.0
pre-PA,8710937.5,1,0,-18.90311915338693,-62.34750433913011
pre-PA,8710937.5,0,1,-13.99959814162311,-66.21271044939215
pre-PA,8710937.5,1,1,0.0,0.0
pre-PA,8750000.0,0,0,0.0,0.0
pre-PA,8750000.0,1,0,-18.900442224806937,-62.4838458326893
pre-PA,8750000.0,0,1,-14.008293860188697,-66.63401946080212
pre-PA,8750000.0,1,1,0.0,0.0
pre-PA,8789062.5,0,0,0.0,0.0
pre-PA,8789062.5,1,0,-18.897777693573804,-62.62034931361266
pre-PA,8789062.5,0,1,-14.01701998466039,-67.05522002206371
pre-PA,8789062.5,1,1,0.0,0.0
pre-PA,8828125.0,0,0,0.0,0.0
pre-PA,8828125.0,1,0,-18.895125620334234,-62.75701482653727
pre-PA,8828125.0,0,1,-14.025776514001993,-67.47631164707902
pre-PA,8828125.0,1,1,0.0,0.0
pre-PA,8867187.5,0,0,0.0,0.0
pre-PA,8867187.5,1,0,-18.892486065465917,-62.89384241518848
pre-PA,8867187.5,0,1,-14.034563447108535,-67.89729384851017
pre-PA,8867187.5,1,1,0.0,0.0
pre-PA,8906250.0,0,0,0.0,0.0
pre-PA,8906250.0,1,0,-18.889859089077245,-63.030832122393576
pre-PA,8906250.0,0,1,-14.04338078280535,-68.31816613777418
pre-PA,8906250.0,1,1,0.0,0.0
pre-PA,8945312.5,0,0,0.0,0.0
pre-PA,8945312.5,1,0,-18.88724475100699,-63.16798399009557
pre-PA,8945312.5,0,1,-14.052228519847215,-68.73892802503735
pre-PA,8945312.5,1,1,0.0,0.0
pre-PA,8984375.0,0,0,0.0,0.0
pre-PA,8984375.0,1,0,-18.884643110824044,-63.30529805936688
pre-PA,8984375.0,0,1,-14.061106656917415,-69.15957901921
pre-PA,8984375.0,1,1,0.0,0.0
pre-PA,9023437.5,0,0,0.0,0.0
pre-PA,9023437.5,1,0,-18.88205422782716,-63.442774370422896
pre-PA,9023437.5,0,1,-14.070015192626835,-69.58011862794113
pre-PA,9023437.5,1,1,0.0,0.0
pre-PA,9062500.0,0,0,0.0,0.0
pre-PA,9062500.0,1,0,-18.879478161044684,-63.5804129626355
pre-PA,9062500.0,0,1,-14.078954125513052,-70.00054635761295
pre-PA,9062500.0,1,1,0.0,0.0
pre-PA,9101562.5,0,0,0.0,0.0
pre-PA,9101562.5,1,0,-18.876914969234285,-63.718213874546585
pre-PA,9101562.5,0,1,-14.0879234540394,-70.42086171333553
pre-PA,9101562.5,1,1,0.0,0.0
pre-PA,9140625.0,0,0,0.0,0.0
pre-PA,9140625.0,1,0,-18.874364710882773,-63.856177143881496
pre-PA,9140625.0,0,1,-14.096923176594027,-70.84106419894142
pre-PA,9140625.0,1,1,0.0,0.0
pre-PA,9179687.5,0,0,0.0,0.0
pre-PA,9179687.5,1,0,-18.87182744420579,-63.99430280756243
pre-PA,9179687.5,0,1,-14.105953291488987,-71.26115331698017
pre-PA,9179687.5,1,1,0.0,0.0
pre-PA,9218750.0,0,0,0.0,0.0
pre-PA,9218750.0,1,0,-18.869303227147658,-64.13259090172164
pre-PA,9218750.0,0,1,-14.11501379695924,-71.6811285687131
pre-PA,9218750.0,1,1,0.0,0.0
pre-PA,9257812.5,0,0,0.0,0.0
